Master ID,Item ID,Parent ID,Menu Name,Menu Group,Subgroup,Menu Item,Avg Price,Item Qty (incl voids),% of Ttl Qty (incl voids),Gross Amount (incl voids),% of Ttl Amt (incl voids),Item Qty,Gross Amount,Void Qty,Void Amount,Discount Amount,Net Amount,# Orders,% of Ttl # Orders,% Qty (Group),% Qty (Menu),% Qty (All),% Net Amt (Group),% Net Amt (Menu),% Net Amt (All)
400000005905421562,400000005905421561,400000003055542385,DRINKS,Beer,Bottles and Cans,2SP Golden Pony Boi,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0,0,0
400000004209705133,400000004209705132,400000003055542385,DRINKS,Beer,Bottles and Cans,Allagash White Can,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0,0,0
400000008539175926,400000008539175925,400000003055542385,DRINKS,Beer,Bottles and Cans,Anxo Cidre Blanc 12oz Can,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0,0,0
400000019406092150,400000019406090299,400000003055542385,DRINKS,Beer,Bottles and Cans,ANXO HaPPy TreeS,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0,0,0
400000020068628058,400000020068628057,400000003055542385,DRINKS,Beer,Bottles and Cans,Appalachian Mountain Lager Bottle,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0,0,0
400000018116632887,400000018116632886,400000003055542385,DRINKS,Beer,Bottles and Cans,Athletic Free Wave,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0,0,0
400000016990638606,400000016990638605,400000003055542385,DRINKS,Beer,Bottles and Cans,Athletic Gose,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0,0,0
400000008148114532,400000008148114531,400000003055542385,DRINKS,Beer,Bottles and Cans,Bells Two Hearted Ale,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0,0,0
400000017117814656,400000017117814655,400000003055542385,DRINKS,Beer,Bottles and Cans,Burley Oak Sorry Chicky Sour,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0,0,0
400000008986907739,400000008986907738,400000003055542385,DRINKS,Beer,Bottles and Cans,Cape May Coastal Evaluation DIPA,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0,0,0
400000004436189343,400000004436189342,400000003055542385,DRINKS,Beer,Bottles and Cans,Cape May White,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0,0,0
400000008966713339,400000008966713338,400000003055542385,DRINKS,Beer,Bottles and Cans,Pizza Boy Murren River,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0,0,0
400000014467840102,400000014467840101,400000003055542385,DRINKS,Beer,Bottles and Cans,Citizen Cider The Dirty Mayor Ginger Cider,7.0,1.0,0.14285714285714285,7.00,0.28,1.0,7.00,0.0,0.00,0.00,7.00,1,0.16666666666666666,0.14285714285714285,0.010526315789473684,0.0024154589371980675,0.28,0.011923011412025208,0.0018453200048505554
400000017686569714,400000017686569713,400000003055542385,DRINKS,Beer,Bottles and Cans,Collective Arts Guava Gose,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0,0,0
400000016181182891,400000016181182890,400000003055542385,DRINKS,Beer,Bottles and Cans,Collective Arts Sparkling Tea,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0,0,0
400000009075493163,400000009075493162,400000003055542385,DRINKS,Beer,Bottles and Cans,Collective Arts Stranger Than Fiction Porter,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0,0,0
400000018105896226,400000018105896225,400000003055542385,DRINKS,Beer,Bottles and Cans,Destihl Pina Colada Gose,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0,0,0
400000020236753287,400000020236753286,400000003055542385,DRINKS,Beer,Bottles and Cans,Downeast Pineapple,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0,0,0
400000016533648302,400000016533648301,400000003055542385,DRINKS,Beer,Bottles and Cans,Downeast Strawberry,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0,0,0
400000019000439349,400000019000439348,400000003055542385,DRINKS,Beer,Bottles and Cans,Fat Head Lime Feelin' Good,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0,0,0
400000014660078148,400000014660078147,400000003055542385,DRINKS,Beer,Bottles and Cans,Flying Embers Kombucha,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0,0,0
400000003358848692,400000003358848691,400000003055542385,DRINKS,Beer,Bottles and Cans,Founders All Day 12oz Can,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0,0,0
400000004562318182,400000004562318181,400000003055542385,DRINKS,Beer,Bottles and Cans,Guinness 14oz Can,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0,0,0
400000009075493161,400000009075493160,400000003055542385,DRINKS,Beer,Bottles and Cans,Helltown Brown Ale,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0,0,0
400000008314581482,400000008314581481,400000003055542385,DRINKS,Beer,Bottles and Cans,Henniker Working Man's Porter 12oz Can,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0,0,0
400000015949243994,400000015949243993,400000003055542385,DRINKS,Beer,Bottles and Cans,Holy City Sparkly Princess,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0,0,0
400000008987065217,400000008987065216,400000003055542385,DRINKS,Beer,Bottles and Cans,Lagunitas IPA,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0,0,0
400000004088395663,400000004088395662,400000003055542385,DRINKS,Beer,Bottles and Cans,Miller Highlife 12oz,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0,0,0
400000003055544135,400000003055544134,400000003055542385,DRINKS,Beer,Bottles and Cans,Miller Lite 12oz Can,2.5,2.0,0.2857142857142857,5.00,0.2,2.0,5.00,0.0,0.00,0.00,5.00,1,0.16666666666666666,0.2857142857142857,0.021052631578947368,0.004830917874396135,0.2,0.008516436722875149,0.0013180857177503968
400000003338198523,400000003338198522,400000003055542385,DRINKS,Beer,Bottles and Cans,PBR 16oz Can,3.5,1.0,0.14285714285714285,3.50,0.14,1.0,3.50,0.0,0.00,0.00,3.50,1,0.16666666666666666,0.14285714285714285,0.010526315789473684,0.0024154589371980675,0.14,0.005961505706012604,9.226600024252777E-4
400000016990638608,400000016990638607,400000003055542385,DRINKS,Beer,Bottles and Cans,Pizza Boy SwingleBeer 16oz,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0,0,0
400000008148283489,400000008148283488,400000003055542385,DRINKS,Beer,Bottles and Cans,Pizza Boy West Shore IPA 16oz,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0,0,0
400000018981717464,400000018981717463,400000003055542385,DRINKS,Beer,Bottles and Cans,Press Seltzer,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0,0,0
400000018820362117,400000018820362116,400000003055542385,DRINKS,Beer,Bottles and Cans,Rocket Lemon/Lime Hard Seltzer,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0,0,0
400000015802627894,400000015802627893,400000003055542385,DRINKS,Beer,Bottles and Cans,Rogue Tartlandia,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0,0,0
400000017945495088,400000017945495087,400000003055542385,DRINKS,Beer,Bottles and Cans,Saint Boniface Pollinator,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0,0,0
400000007775701399,400000007775701398,400000003055542385,DRINKS,Beer,Bottles and Cans,Sam Smith Organic Cider 14.8oz,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0,0,0
400000009187708405,400000009187708404,400000003055542385,DRINKS,Beer,Bottles and Cans,Sir Charles Atacama Hopped Cider 16oz,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0,0,0
400000019867408104,400000019867408103,400000003055542385,DRINKS,Beer,Bottles and Cans,Sir Charles Bone Dry,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0,0,0
400000019867509984,400000019867509983,400000003055542385,DRINKS,Beer,Bottles and Cans,Sir Charles Blueberry Cider,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0,0,0
400000018908755637,400000018908755636,400000003055542385,DRINKS,Beer,Bottles and Cans,Sir Charles Immortal Peach,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0,0,0
400000009381575015,400000009381575014,400000003055542385,DRINKS,Beer,Bottles and Cans,Stillwater Electric Yuzu Seltzer,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0,0,0
400000003514473902,400000003514473901,400000003055542385,DRINKS,Beer,Bottles and Cans,SweetWater 420 Can,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0,0,0
400000005977079527,400000005977079526,400000003055542385,DRINKS,Beer,Bottles and Cans,Tecate 12oz Can,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0,0,0
400000018820362115,400000018820362114,400000003055542385,DRINKS,Beer,Bottles and Cans,Thin Man Minkey Boodle Raspberry Sour,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0,0,0
400000011057802507,400000011057802506,400000003055542385,DRINKS,Beer,Bottles and Cans,Two Locals Nubian Brown Ale,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0,0,0
400000011057815737,400000011057815736,400000003055542385,DRINKS,Beer,Bottles and Cans,Two Locals Prolific Hazy IPA,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0,0,0
400000003338198515,400000003338198514,400000003055542385,DRINKS,Beer,Bottles and Cans,Two Robbers Black Cherry Lemon,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0,0,0
400000008148283491,400000008148283490,400000003055542385,DRINKS,Beer,Bottles and Cans,Vault Five Cees IPA 16oz,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0,0,0
400000018820362113,400000018820362112,400000003055542385,DRINKS,Beer,Bottles and Cans,Vault Knockout Option,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0,0,0
400000018908542570,400000018908542569,400000003055542385,DRINKS,Beer,Bottles and Cans,Vault Of Hops And Clouds,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0,0,0
400000006959291225,400000006959291224,400000003055542385,DRINKS,Beer,Bottles and Cans,Victory Tart Monkey 12oz,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0,0,0
400000004088395669,400000004088395668,400000003055542385,DRINKS,Beer,Bottles and Cans,Yuengling Lager 12oz Can,3.1666666666666665,3.0,0.42857142857142855,9.50,0.38,3.0,9.50,0.0,0.00,0.00,9.50,3,0.5,0.42857142857142855,0.031578947368421054,0.007246376811594203,0.38,0.016181229773462782,0.0025043628637257537
400000020277583991,400000020277583990,400000003055542385,DRINKS,Beer,Bottles and Cans,Vault Razor Blade Model IPA,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0,0,0
400000020277593272,400000020277593271,400000003055542385,DRINKS,Beer,Bottles and Cans,Vault Tropical Drips IPA,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0,0,0
400000020695598497,400000020695598496,400000003055542385,DRINKS,Beer,Bottles and Cans,Platform Red Martian Sour,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0,0,0
400000020722383757,400000020722383756,400000003055542385,DRINKS,Beer,Bottles and Cans,Troegs Perpetual,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0,0,0
400000020829975399,400000020829975398,400000003055542385,DRINKS,Beer,Bottles and Cans,Athletic Cerveza,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0,0,0
400000020830108110,400000020830108109,400000003055542385,DRINKS,Beer,Bottles and Cans,DuClaw Unicorn Farts Sour,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0,0,0
400000020871016223,400000020871016222,400000003055542385,DRINKS,Beer,Bottles and Cans,Wake Eyes Of Gold,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0,0,0
400000022004148642,400000022004148641,400000003055542385,DRINKS,Beer,Bottles and Cans,Axe and Arrow Mango FLuff,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0,0,0
400000004643765332,400000004643765331,400000003055461397,DRINKS,Beer,Growlers,,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0,0,0
400000011253237604,400000011253237603,400000004643765332,DRINKS,Beer,Growlers,Sloop Juice Bomb,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0,0,0
400000007703946306,400000007703946305,400000004643765332,DRINKS,Beer,Growlers,Founders All Day IPA - 64oz,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0,0,0
400000014396166670,400000014396166669,400000004643765332,DRINKS,Beer,Growlers,Kenwood Light Lager - 64oz,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0,0,0
400000015146925325,400000015146925324,400000004643765332,DRINKS,Beer,Growlers,Fiddlehead IPA - 64oz,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0,0,0
400000018327427672,400000018327427671,400000004643765332,DRINKS,Beer,Growlers,Thin Man Sassi Frasi Lassi Sour 64oz,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0,0,0
400000018327505875,400000018327505874,400000004643765332,DRINKS,Beer,Growlers,Sir Charles Strawberry Valkyrie - 64oz,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0,0,0
400000018327505877,400000018327505876,400000004643765332,DRINKS,Beer,Growlers,VAULT Chasing Nickles  64oz,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0,0,0
400000018327631705,400000018327631704,400000004643765332,DRINKS,Beer,Growlers,Golden Road Mango - 64oz,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0,0,0
400000018327631707,400000018327631706,400000004643765332,DRINKS,Beer,Growlers,VAULT DDH OF HOPS AND CLOUDS - 64oz,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0,0,0
400000018327631709,400000018327631708,400000004643765332,DRINKS,Beer,Growlers,Saugatuck Lemonade Blueberry Shandy - 64oz,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0,0,0
400000018327631711,400000018327631710,400000004643765332,DRINKS,Beer,Growlers,Vault Teller Pils  - 64oz,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0,0,0
400000018327631713,400000018327631712,400000004643765332,DRINKS,Beer,Growlers,FIDDLEHEAD AETHERIUM - 64OZ,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0,0,0
400000008987081172,400000008987081171,400000003055461397,DRINKS,Beer,Four & Six Packs,,12.00,1.0,0.010526315789473684,12.00,0.019753086419753086,1.0,12.00,0.0,0.00,0.00,12.00,1,0.027777777777777776,0,0.010526315789473684,0.0024154589371980675,0,0.020439448134900357,0.003163405722600952
400000009008904858,400000009008904857,400000008987081172,DRINKS,Beer,Four & Six Packs,2SP Golden Pony Boi Four Pack,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0,0,0
400000007953685992,400000007953685991,400000008987081172,DRINKS,Beer,Four & Six Packs,Allagash White Six Pack Cans,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0,0,0
400000009008904862,400000009008904861,400000008987081172,DRINKS,Beer,Four & Six Packs,Anxo Cidre Blanc Six Pack,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0,0,0
400000005905238376,400000005905238375,400000008987081172,DRINKS,Beer,Four & Six Packs,Bell's Two Hearted Six Pack,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0,0,0
400000008986945130,400000008986945129,400000008987081172,DRINKS,Beer,Four & Six Packs,Cape May Coastal Evaluation DIPA Six Pack,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0,0,0
400000008966729361,400000008966729360,400000008987081172,DRINKS,Beer,Four & Six Packs,Cigar City Jai Alai Six Pack,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0,0,0
400000005129205112,400000005129205111,400000008987081172,DRINKS,Beer,Four & Six Packs,Founders All Day Six Pack,12.0,1.0,1.0,12.00,1.0,1.0,12.00,0.0,0.00,0.00,12.00,1,1.0,1.0,0.010526315789473684,0.0024154589371980675,1.0,0.020439448134900357,0.003163405722600952
400000009008904872,400000009008904871,400000008987081172,DRINKS,Beer,Four & Six Packs,Guinness Stout 16oz Four Pack,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0,0,0
400000009087374635,400000009087374634,400000008987081172,DRINKS,Beer,Four & Six Packs,Helltown Mischevious Brown Ale Six Pack,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0,0,0
400000009008904876,400000009008904875,400000008987081172,DRINKS,Beer,Four & Six Packs,Henniker Working Man's Porter Six Pack,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0,0,0
400000008987065219,400000008987065218,400000008987081172,DRINKS,Beer,Four & Six Packs,Lagunitas IPA Six Pack,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0,0,0
400000005712634670,400000005712634669,400000008987081172,DRINKS,Beer,Four & Six Packs,Miller High Life Six Pack,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0,0,0
400000005712634676,400000005712634675,400000008987081172,DRINKS,Beer,Four & Six Packs,PBR Pounders Six Pack,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0,0,0
400000009010714677,400000009010714676,400000008987081172,DRINKS,Beer,Four & Six Packs,Press Four Pack,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0,0,0
400000009381711583,400000009381711582,400000008987081172,DRINKS,Beer,Four & Six Packs,Stillwater Yuzu Seltzer Six Pack,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0,0,0
400000009010714681,400000009010714680,400000008987081172,DRINKS,Beer,Four & Six Packs,Sweetwater 420 Pale Six Pack,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0,0,0
400000005977079529,400000005977079528,400000008987081172,DRINKS,Beer,Four & Six Packs,Tecate Six Pack,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0,0,0
400000011057876961,400000011057876960,400000008987081172,DRINKS,Beer,Four & Six Packs,Two Locals Brown Ale 4pack,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0,0,0
400000011057841500,400000011057840599,400000008987081172,DRINKS,Beer,Four & Six Packs,Two Locals Hazy IPA 4pack,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0,0,0
400000009010714685,400000009010714684,400000008987081172,DRINKS,Beer,Four & Six Packs,Vault Five Cees IPA Four Pack,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0,0,0
400000009010714687,400000009010714686,400000008987081172,DRINKS,Beer,Four & Six Packs,Vault Hops & Clouds Pale Ale Four Pack,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0,0,0
400000009010714691,400000009010714690,400000008987081172,DRINKS,Beer,Four & Six Packs,Victory Tart Monkey Six Pack,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0,0,0
400000005712634674,400000005712634673,400000008987081172,DRINKS,Beer,Four & Six Packs,Yuengling Six Pack,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0,0,0
400000014214388576,400000014214388575,400000008987081172,DRINKS,Beer,Four & Six Packs,Sir Charles Dry Cider Six Pack,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0,0,0
400000014468108566,400000014468108565,400000008987081172,DRINKS,Beer,Four & Six Packs,Citizen Cider The Dirty Mayor Ginger Six Pack,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0,0,0
400000005712634672,400000005712634671,400000008987081172,DRINKS,Beer,Four & Six Packs,Miller Lite Six Pack,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0,0,0
400000015408875858,400000015408875857,400000008987081172,DRINKS,Beer,Four & Six Packs,Legacy of Hops Four Pack,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0,0,0
400000014468108562,400000014468108560,400000008987081172,DRINKS,Beer,Four & Six Packs,Downeast Six Pack,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0,0,0
400000009906138829,400000009906138828,400000008987081172,DRINKS,Beer,Four & Six Packs,Cape May White Six Pack,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0,0,0
400000018329104825,400000018329104824,400000008987081172,DRINKS,Beer,Four & Six Packs,2SP Wawa Winter Reserve Six Pack,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0,0,0
400000018329104827,400000018329104826,400000008987081172,DRINKS,Beer,Four & Six Packs,Athletic NA Six Pack,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0,0,0
400000018329104829,400000018329104828,400000008987081172,DRINKS,Beer,Four & Six Packs,Burley Oak Sorry Chicky Sour Six Pack,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0,0,0
400000018329104831,400000018329104830,400000008987081172,DRINKS,Beer,Four & Six Packs,Citizens Cider Dirty Mayor Ginger Cider Six Pack,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0,0,0
400000018329104833,400000018329104832,400000008987081172,DRINKS,Beer,Four & Six Packs,Collective Arts Strange Than Porter Six Pack,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0,0,0
400000018329104835,400000018329104834,400000008987081172,DRINKS,Beer,Four & Six Packs,Flying Embers Kombucha Six Pack,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0,0,0
400000018329104837,400000018329104836,400000008987081172,DRINKS,Beer,Four & Six Packs,Holy City Sparkly Princess Six Pack,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0,0,0
400000018329104839,400000018329104838,400000008987081172,DRINKS,Beer,Four & Six Packs,Rogue Tartlandia Six Pack,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0,0,0
400000018329355451,400000018329355450,400000008987081172,DRINKS,Beer,Four & Six Packs,Troegs Perpetual Six Pack,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0,0,0
400000018329355453,400000018329355452,400000008987081172,DRINKS,Beer,Four & Six Packs,Two Robbers Black Cherry Lemon Seltzer Six Pack,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0,0,0
400000019419977678,400000019419977677,400000008987081172,DRINKS,Beer,Four & Six Packs,Minkey Boodle 6 pack,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0,0,0
400000019420109892,400000019420109891,400000008987081172,DRINKS,Beer,Four & Six Packs,Destihl Wild Sour 6 pack,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0,0,0
400000019420138421,400000019420138420,400000008987081172,DRINKS,Beer,Four & Six Packs,Colleive Arts Guava Goes 6 Pack,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0,0,0
